"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","9","9.382a","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","9","9.398b","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","9","9.399a","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","10","10.448c","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","10","10.459b","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","13","13.555b","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","13","13.558e","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","14","14.648d","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","14","14.648e","","range end"
"LARENSIS","","","libatione facta et paeane recitato dimittit convivas","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","15","15.701f","","range start"
"LARENSIS","","","libatione facta et paeane recitato dimittit convivas","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","15","15.702b","","range end"
"LEONIDAS","","Eleus","grammaticus","","","1","1.1c","",""
"LEONIDAS","","","","","loquitur","3","3.96d","",""
"LEONIDAS","","","","","loquitur","3","3.116a","","range start"
"LEONIDAS","","","","","loquitur","3","3.116d","","range end"
"LEONIDAS","","","","","loquitur","9","9.367d","","range start"
"LEONIDAS","","","","","loquitur","9","9.368f","","range end"
"LEONIDAS","","","","","loquitur","11","11.504b","",""
"LEONIDAS","","","","","loquitur","13","13.558e","","range start"
"LEONIDAS","","","","","loquitur","13","13.560f","","range end"
"MAGNVS","","","fortasse Romanus genere","","","3","3.75e","cf.",""
"MAGNVS","","","","","loquitur","3","3.74c","","range start"
"MAGNVS","","","","","loquitur","3","3.78f","","range end"
"MAGNVS","","","","","loquitur","3","3.113e","","range start"
"MAGNVS","","","","","loquitur","3","3.115b","","range end"
"MAGNVS","","","","","loquitur","4","4.160d","","range start"
"MAGNVS","","","","","loquitur","4","4.164d","","range end"
"MAGNVS","","","","","loquitur","9","9.380d","","range start"
"MAGNVS","","","","","loquitur","9","9.380e","","range end"
"MAGNVS","","","","","loquitur","13","13.571a","Myrtilum a Cynulco defensurus non Magnus est, sed Ulpianus, cf. praef. vol. III",""
